"","genes","logFC","AveExpr","t","P.Value","adj.P.Val"
"g15128","g15128",-2.42395440429218,5.00621271875774,-3.15695459440281,0.00199187914178722,0.00962957089420996
"g16016","g16016",1.29260065025148,6.06701351525183,3.15684499951783,0.00199239714598418,0.00962957089420996
"g12621","g12621",-1.18209251620949,7.71916097492695,-3.15682095040424,0.00199251569003528,0.00962957089420996
"g16882","g16882",1.68803219054372,1.38844111033928,3.15658794425137,0.00199366458679963,0.00963215322716109
"g17706","g17706",1.94842234568374,8.63631164796052,3.15290134662923,0.00201192726166239,0.00971624697760453
"g18494","g18494",1.89828170412905,3.46136645073671,3.15282437323904,0.00201231019519583,0.00971624697760453
"g6455","g6455",1.6336117159692,1.53898960198523,3.15181044333075,0.00201736189860106,0.00973485708887783
"g2656","g2656",-1.29729093233217,3.78955570878143,-3.15180145431887,0.00201740673927616,0.00973485708887783
"g802","g802",1.61305461338721,2.67341457517114,3.15150283600423,0.00201889691563639,0.00973904935634632
"g3573","g3573",1.8453309665445,0.0491466798036112,3.14940154189862,0.00202941280426965,0.00978676519425178
"g6454","g6454",2.28627484911793,-1.64368012006303,3.14693931610031,0.00204180937771235,0.00984351841799007
"g12518","g12518",1.67446696642934,4.96223893219241,3.14446526995453,0.00205432332601133,0.00990080242576123
"g14689","g14689",1.31305448561373,7.7939001087645,3.14380582237659,0.00205767330900926,0.00991241698747648
"g19858","g19858",-1.85028604902622,-1.08645687760102,-3.14374193980978,0.00205799814185213,0.00991241698747648
"g14545","g14545",2.25245606060577,1.00415282554259,3.14199075625035,0.00206692664321404,0.00995236291216396
"g3571","g3571",1.81889255150181,1.95715123826398,3.1398272594332,0.00207799580954625,0.0100000230748474
"g1075","g1075",2.02447273530484,-0.0248662658887393,3.13980687314192,0.00207810088399017,0.0100000230748474
"g216","g216",4.59676896853888,-0.0922734734946603,3.14383993080265,0.00207940688368237,0.0100032363683099
"g6166","g6166",-1.316317320572,4.88880223436711,-3.13719594827666,0.00209154212495895,0.0100585270710284
"g862","g862",2.39030132121536,2.11058778241394,3.13689100333236,0.00209313671484451,0.0100631078931773
"g197","g197",4.61799692227614,-1.03336639763188,3.14041448140164,0.00209781447986011,0.0100825042449701
"g14670","g14670",-1.57149363792168,6.38095051084954,-3.13551134750988,0.00210025908941656,0.0100911590154585
"g9225","g9225",2.92579086438677,-1.99488764969287,3.1352322771866,0.00210214225103177,0.0100971117071471
"g224","g224",5.21343824216865,0.263679208093615,3.14254603746027,0.0021074701058591,0.0101196013998559
"g938","g938",-1.79866800679044,3.16564455275903,-3.13256068829262,0.00211561129532944,0.0101555821842874
"g14447","g14447",1.77517941194417,-0.108408993108355,3.13213629515601,0.00211782822644239,0.010163111387946
"g2326","g2326",3.96803528823953,-0.159432986810424,3.13308389604852,0.00212150414623131,0.0101776352873839
"g4766","g4766",-1.96717981539501,5.27314370303103,-3.12948532659324,0.0021317270097125,0.0102235487831163
"g95","g95",3.97808523304883,-0.763987846899506,3.13070046380258,0.00213422486163789,0.0102323971417714
"g9604","g9604",1.5947020420435,2.14761491295677,3.12800260154923,0.00213953853701988,0.0102547362356919
"g5994","g5994",3.16304414949159,3.65346270952035,3.12762545763429,0.00214266325834177,0.0102665732950139
"g9634","g9634",1.71600514861694,0.377541952767765,3.12670240298303,0.00214641122568847,0.0102813884902859
"g14944","g14944",1.3236836136522,9.34194036550826,3.12356238289105,0.00216309634343917,0.0103581451239603
"g13695","g13695",3.13963944549202,0.435588610043232,3.12184141116491,0.00217336869642355,0.0104041562550539
"g21542","g21542",-1.22505297266799,6.0662357022072,-3.11591504500336,0.00220425357752139,0.0105487836093107
"g1076","g1076",1.91120198810953,-1.18780321022421,3.11531345928526,0.00220752300191331,0.0105612051309485
"g16578","g16578",1.54246451080916,6.40281822862155,3.11459286463939,0.00221144508034164,0.0105767405383566
"g19971","g19971",-2.14669244585777,-0.949665119136319,-3.11405854226891,0.00221436005224908,0.0105874512199206
"g1251","g1251",-1.58966355806989,3.34276483816691,-3.10719289329658,0.00225211119455386,0.0107646656761948
"g12990","g12990",1.95841544462145,-1.00829318305492,3.1059592283778,0.00225896024147885,0.0107941109343591
"g4927","g4927",1.87387270710369,-0.0702187204000121,3.10576624884423,0.00226003321756692,0.0107959465464573
"g17145","g17145",1.30114626013275,7.42088355417381,3.10534655628013,0.00226236872570325,0.0108038101882837
"g11584","g11584",-1.55020684979746,6.70892507242575,-3.10367119902438,0.00227171506383102,0.0108432854979674
"g21936","g21936",1.77218762043272,0.795137341356353,3.10361687828108,0.0022720187312783,0.0108432854979674
"g8047","g8047",1.29990102623099,6.6861311879293,3.10345560300896,0.00227292049390976,0.0108442870322824
"g225","g225",5.06892909807368,-1.09021405144839,3.11069138354434,0.00227555574340909,0.0108514719920635
"g8934","g8934",-1.29350057810132,4.51800022418246,-3.10293904006461,0.00227581116811796,0.0108514719920635
"g11064","g11064",1.74091210780869,0.0629096673970177,3.10100656290154,0.00228665651835932,0.0108998684952085
"g2578","g2578",1.75837772799369,2.35718152019213,3.10038062494347,0.00229017997358223,0.0109133447023272
"g4194","g4194",1.71618122239639,1.46826375977234,3.09851322410307,0.00230072262395322,0.0109602509681516
"g10724","g10724",-1.52815200048123,0.0851584704597805,-3.08976554061879,0.00235073041389699,0.0111950768085711
"g7834","g7834",-3.06346915631391,6.23466932671388,-3.08847172185909,0.00235917887235061,0.0112318986835818
"g12914","g12914",-1.97630034898541,2.50465694276081,-3.0876358154385,0.00236306226789391,0.0112469708243854
"g144","g144",4.30036624875255,-0.709575118629874,3.09013252658077,0.00236677387814276,0.0112612164517703
"g9933","g9933",-1.42152405192469,0.90649341480968,-3.08544302677931,0.00237582325250289,0.011300843045972
"g4999","g4999",2.47849398931676,1.31427619065076,3.08160624808176,0.00239836154222794,0.011404587515576
"g7632","g7632",1.55962441378808,2.96928532015671,3.08133058575096,0.00239993433286101,0.0114086050345559
"g9460","g9460",-1.40399097570763,3.44291217662943,-3.07999523341356,0.00240781366845591,0.0114425905475165
"g10143","g10143",-1.40961646658898,2.20060615370529,-3.0785331134211,0.00241646938310455,0.011480243904637
"g11606","g11606",3.2825817153401,1.5044887614483,3.07823558028641,0.00242037186741318,0.0114952994781717
"g1142","g1142",1.6786305974775,-0.20020533231854,3.07718255842592,0.00242449107234439,0.01151137490968
"g20761","g20761",1.29701168343172,9.30639890917911,3.07523897391877,0.00243607979697401,0.0115628948085929
"g19419","g19419",1.58812419213783,4.41431702328267,3.07357119610413,0.00244606622418815,0.0116039479328789
"g17512","g17512",-1.18928955396451,4.52925399101927,-3.07351950838898,0.00244637634765423,0.0116039479328789
"g14380","g14380",-1.25055744194802,3.96959245659826,-3.07342390930397,0.00244695003625117,0.0116039479328789
"g196","g196",4.26727986436176,-1.85582408212711,3.07607156566696,0.00244945026180327,0.0116122909719427
"g23492","g23492",2.95531077599192,0.696472427640742,3.07224939865246,0.00245469372339034,0.0116336300957656
"g96","g96",3.59581166818476,-1.45459634866371,3.07248159906754,0.00245776275765403,0.0116446540812308
"g13483","g13483",-1.22571427364584,8.44952899252687,-3.06773526713574,0.00248132002125793,0.0117527134158887
"g651","g651",1.64738882387749,3.87801053212465,3.0652232916983,0.00249664349007866,0.0118217200664661
"g11402","g11402",1.77693384124509,0.387633247469382,3.06276129166378,0.00251174986023208,0.0118882104375398
"g15370","g15370",-1.27262318604127,5.89562779000708,-3.06268770470763,0.00251220270331984,0.0118882104375398
"g2555","g2555",1.37491608618677,6.43197971376854,3.06227703996323,0.0025147313848076,0.0118965846646814
"g121","g121",4.62696571408974,-0.936023456528258,3.06696297228721,0.0025172566883409,0.0119049378625127
"g4034","g4034",2.27917673371129,1.71039892133055,3.05732707052353,0.00254541525250951,0.0120313224678936
"g2122","g2122",-2.55115816071338,-1.08325340893566,-3.05732412118963,0.00254551555563933,0.0120313224678936
"g167","g167",4.10080337654728,-0.563535673543051,3.05927322449054,0.00254840000317178,0.0120413244647908
"g4079","g4079",-1.74905478073861,5.7622587956907,-3.05598167308269,0.00255380109638908,0.0120632081325214
"g6064","g6064",3.14686126960444,0.769018635535029,3.05590617660961,0.0025558072419642,0.0120690469729753
"g2230","g2230",2.21710640401224,0.0673115668829571,3.05457818681475,0.00256259701063565,0.0120974647432809
"g12665","g12665",1.71823719923815,1.56198555478679,3.05285189893074,0.00257343999217176,0.0121449939769069
"g20590","g20590",2.4551499508462,-1.57454594000903,3.05058946545679,0.00258777775023199,0.0122089827451493
"g8316","g8316",1.49394020784394,1.68567015613755,3.05034691534244,0.00258926228085128,0.0122123104808252
"g15880","g15880",-1.51716243094439,1.36770155567094,-3.04938556039003,0.00259535915196682,0.0122373838714729
"g6259","g6259",1.64454439268957,1.9807688745493,3.04621627736403,0.00261555587198854,0.0123289044155418
"g20708","g20708",1.64342213050053,-0.174343392032861,3.04525096282706,0.0026217372436903,0.012354325863006
"g3593","g3593",-1.76890803545927,-1.23921524131975,-3.04456815345806,0.00262611803393509,0.0123712497583002
"g11366","g11366",1.58376324718778,3.5901656335464,3.04226640382113,0.00264093717293207,0.0124373222089436
"g6779","g6779",3.82215447684581,-1.20083540031079,3.03991838079128,0.00266597858585102,0.0125514816389435
"g179","g179",4.78270347147997,0.224873670939116,3.04413196545283,0.00267012774820361,0.0125672409001787
"g214","g214",4.49712656840086,-0.182835065433661,3.04079803855205,0.00267992452969223,0.0126095638408485
"g21305","g21305",-1.72330071553081,0.0155360398484504,-3.03483006620666,0.00268936150687141,0.0126501689367334
"g209","g209",4.54958868869406,-1.75592801461426,3.03915738555627,0.00269286747857079,0.0126628598834803
"g130","g130",4.45362232935446,-1.59197125511803,3.03715429915227,0.00270239196699098,0.0127009255918734
"g9859","g9859",2.44851394499117,-1.03968914863061,3.03283013766463,0.00270258322266942,0.0127009255918734
"g12139","g12139",-1.63232791609807,4.86979720586503,-3.03217538199257,0.00270685281557082,0.0127171775115232
"g3535","g3535",-3.50102285279203,2.95882586506261,-3.03219624406717,0.00271163785670412,0.012735840613762
"g11110","g11110",1.68771235691789,2.17529221016283,3.03008599450603,0.00272069577881125,0.0127745551052453
"g2176","g2176",2.3316020111708,4.16204493977025,3.02995344129389,0.00272159894840318,0.0127749686487939
"g7586","g7586",1.89088530951783,-0.47329016987429,3.02811094191442,0.00273384346280225,0.0128286013749999
"g9001","g9001",1.36822583386895,5.35249094206263,3.02791742995563,0.00273513475035638,0.012830819198544
"g23030","g23030",2.32331089271789,-1.09935581014158,3.02744421341014,0.00273831677798672,0.0128419027113662
"g16189","g16189",3.62502501011894,0.99661324991116,3.02700971195863,0.00274801869331354,0.0128835468083467
"g23109","g23109",-1.35793161186941,5.90278187361662,-3.02438359514114,0.00275882089751111,0.0129303229445848
"g18264","g18264",1.57659448406822,1.49468074296737,3.0227025942615,0.00277015666780857,0.0129795711373883
"g202","g202",4.47625302604371,-0.508301797854546,3.02583763854388,0.00277958759334596,0.0130198674089992
"g13271","g13271",1.81868404464234,-1.4249466988916,3.02105355369638,0.00278132012304177,0.0130240903162336
"g89","g89",4.93263536773188,-0.317798567852509,3.02761045580202,0.00278897669030971,0.0130560429113572
"g18393","g18393",2.24595897051184,-0.67203388371897,3.01947505266243,0.00279205760990117,0.0130665628306901
"g150","g150",4.28151800760521,-0.0784065460688528,3.02255488347091,0.00279470343828037,0.0130750408919905
"g20307","g20307",1.62609947823291,1.93906966956115,3.01841226679693,0.00279929010804206,0.0130925914244534
"g2823","g2823",1.57730485031618,4.1114603537635,3.01617636588206,0.00281458858334399,0.0131602168456892
"g7686","g7686",1.33082574286854,3.63851974299989,3.0146580565675,0.00282502257706417,0.0132050637788031
"g14838","g14838",-1.23235934249267,7.82762652622309,-3.01433986199129,0.00282721391657523,0.0132113666411698
"g131","g131",4.28252247213276,-1.9083899046368,3.01646814593117,0.00283679177720988,0.0132521721383638
"g6385","g6385",1.9921156808298,2.89846536702303,3.01222929804105,0.00284179071361125,0.0132715690865402
"g2757","g2757",-1.31455125048856,1.78436454294384,-3.01079702217134,0.00285172246211866,0.0133139845543002
"g20984","g20984",1.89611542276533,0.617325012490391,3.00409447578904,0.00289864446896703,0.0135290216682907
"g7212","g7212",1.59646875401664,0.770515650384612,3.00327640422777,0.00290442141482142,0.0135519490427199
"g18783","g18783",-1.82195568222804,3.19351748694023,-3.00267326019697,0.00290868782487395,0.0135678167497766
"g8254","g8254",1.78165633224194,0.994664641634751,3.00109994275948,0.00291984483854096,0.0136158072461924
"g17911","g17911",-1.73259156111634,5.00380373288048,-3.0002804428327,0.00292567237671266,0.0136389241999457
"g8782","g8782",-1.77068016484547,6.88331273780856,-2.99764867886792,0.00294446219159942,0.0137224370885929
"g14876","g14876",2.22327341543649,0.769074799251962,2.99724178775933,0.0029473880984762,0.0137319897941194
"g18617","g18617",-1.8966960366258,1.28555338840499,-2.99546572436211,0.00296013502608227,0.0137872797217793
"g6742","g6742",-1.90747700475677,5.3859102623568,-2.99492575995333,0.00296402401528168,0.0138012918572518
"g8835","g8835",1.6187553721475,1.50783398598442,2.99450848101513,0.00296703246236414,0.0138111968466389
"g195","g195",4.57059525882636,-0.391630092469904,2.99410544105974,0.00300927463864442,0.014003670252813
"g22412","g22412",2.11478095919241,-0.645458200401672,2.98758497388968,0.00301738283028919,0.0140372339267208
"g18389","g18389",1.65065947119867,1.57819512569421,2.985736139275,0.00303096059024781,0.0140962152317371
"g6529","g6529",-2.80580851373038,0.403941883056164,-2.983177912306,0.0030504179921796,0.0141824981285764
"g20456","g20456",1.66123531792594,8.66412588298631,2.98047436530934,0.00306993268791183,0.0142689961499532
"g8874","g8874",-1.22960837366094,7.52061251148224,-2.9795339253896,0.00307694825860327,0.0142973643809929
"g1580","g1580",2.003763391645,-0.793921624964438,2.97918410286557,0.00307956280683294,0.014305272042529
"g14219","g14219",-1.21300943871942,7.52088767184073,-2.97830067473645,0.00308617129818578,0.0143317222982121
"g21134","g21134",3.01841385148434,0.357811887892733,2.97820977900143,0.00308828424238793,0.0143372864131949
"g3598","g3598",2.31952763746466,1.43790773549565,2.97761369801702,0.00309134855587502,0.0143472626343587
"g21224","g21224",-2.18447988960682,-1.30977732190026,-2.97730663872599,0.00309363274579109,0.0143536133880355
"g15770","g15770",1.72688674418757,-0.0946300837842259,2.97458069152565,0.00311415140527505,0.0144445383175128
"g2234","g2234",-1.63000013673214,6.25105481557117,-2.97300457895296,0.00312607890522196,0.0144955723909893
"g13923","g13923",1.61614965814969,5.66711251936345,2.9681639646444,0.00316298349535706,0.0146623603439016
"g181","g181",4.7400254189153,0.129933965472933,2.97438031975792,0.00316778764661926,0.0146802885232004
"g19770","g19770",1.85512768104666,3.05246274419362,2.96717554547815,0.00317057006327237,0.0146865216321652
"g18541","g18541",-1.28601305990504,5.68443393728313,-2.96711870037118,0.00317100677619136,0.0146865216321652
"g20556","g20556",-1.75088517174068,-1.51894841117347,-2.96589142242606,0.00318045189645303,0.0147259150880675
"g2617","g2617",-2.16652350365123,-0.777090883709737,-2.96552648703234,0.00318327299553928,0.014734624234816
"g19148","g19148",-2.66598530145073,-1.52025706563859,-2.96091031666943,0.00321937944561033,0.0148973528346769
"g21929","g21929",-2.25709799911495,4.86076476525265,-2.95949615827233,0.00323012272824581,0.0149426545217818
"g20428","g20428",-3.06604642288361,-1.79146101581833,-2.95951536966368,0.00323183505403743,0.0149461642968217
"g12186","g12186",1.61988413837718,1.70597839001274,2.95900002592771,0.00323398694122239,0.0149517042270733
"g3245","g3245",-1.32690833659251,5.07487421735556,-2.95577588344948,0.00325932659237877,0.0150640118238419
"g23334","g23334",1.69539660329606,-0.111845025757242,2.95566507054326,0.00326020086176685,0.0150640118238419
"g19538","g19538",-1.4344672009037,6.7167829837159,-2.95540083971839,0.00326228641911116,0.0150692057314262
"g8013","g8013",1.26812338006215,8.07603791982338,2.95267646149929,0.00328386391648598,0.0151630362013653
"g19506","g19506",2.49988189988949,3.84172643485985,2.95260764976909,0.00328453441610638,0.0151630362013653
"g6297","g6297",-2.37464919047184,4.6819599806049,-2.95152853717934,0.00329304747902025,0.0151978601704018
