	A	Coef	t	P.value	F	F.p.value	Results	genes
g7236	4.35248130386318	-0.98886232489206	0	0.562666427906306	199.995835170444	8.85206475203086e-14	0	g7236
g7237	8.52345939437951	-0.268951205398974	0	1	57.7481195585135	4.3395268753066e-08	0	g7237
g7238	4.36644777354253	-0.965045123224555	0	0.644630753698455	107.140046272087	9.41221479580232e-11	0	g7238
g7239	5.77118260789411	-1.07040255979249	-1.25921849691452	0.109525756730121	366.538473481813	6.25599403608023e-17	0	g7239
g724	3.89044776296772	-0.71067512990083	0	0.821763755908123	5.31593808260358	0.0292959351393561	0	g724
g7240	4.34432553772596	-0.227970868465468	0	0.99999999962725	7.65811667093285	0.0102309186260875	0	g7240
g7241	4.09016963781603	-0.0995625748710145	0	0.999999999999992	2.82263038601075	0.104827191518709	0	g7241
g7242	4.6029484573385	-0.0287111688439348	0	0.999999999999893	0.157625511466801	0.694566872546974	0	g7242
g7243	4.72085766744766	0.159699806483304	0	0.996621205849448	0.306919176019124	0.584273384353414	0	g7243
g7244	4.97957895457594	0.359334495785022	0	0.999999999898246	31.3276012335982	6.81433724892339e-06	0	g7244
g7245	7.70564463332756	-1.32433097450508	-3.51599647601241	0.000807713099803941	206.116653125613	6.22885679411374e-14	-1	g7245
g7247	5.44680186833877	0.313628698500472	0	0.999999999931923	21.6030520439115	8.36749431753565e-05	0	g7247
g7248	5.80958357088811	0.238239620755522	0	0.999999999999472	15.7660831860934	0.000498926276689336	0	g7248
g7249	4.58926953131657	0.0728982954683337	0	0.999999990505356	0.387839485972804	0.538818911103516	0	g7249
g725	4.75204678177039	0.0990351657569679	0	0.999999999904143	1.2085738790821	0.281611158984184	0	g725
g7250	7.58689036868768	-0.236554869842576	0	1	41.3565888382059	7.87720890885514e-07	0	g7250
g7251	-1.09790208579388	-1.07284952587287	-0.262924884603969	0.397332242591324	14.9929658573217	0.000645159243854021	0	g7251
g7252	2.73345413359398	-0.0833057697986077	0	0.99999999999058	1.02517069284797	0.320552569911485	0	g7252
g7264	0.0668836046719221	0.163489263842675	0	0.99998503631082	0.967782264253026	0.33422913386913	0	g7264
g7265	7.83704245579867	1.58336814891881	4.60065805144085	4.74176628709322e-05	155.925911633479	1.53709613195275e-12	1	g7265
g7266	6.14792244041879	0.0617844767678815	0	1	2.28250232251434	0.142804921505027	0	g7266
g7267	7.85851785470655	-0.0742400392523956	0	1	2.83438867671911	0.104141997370646	0	g7267
g7268	0.884821611392394	-0.27705127024894	0	0.999999332098908	5.6900663434038	0.0245735313011398	0	g7268
g7269	3.02197544668537	3.00752768976272	8.57431711196836	2.20347360050342e-09	165.004300506997	8.09635152098188e-13	1	g7269
g7270	-0.637208854121337	0.363804089777622	0	0.98046362711795	1.541497335516	0.225392386526697	0	g7270
g7271	3.40852373636515	3.44771023228021	9.42003777631417	3.35546674356837e-10	176.054365190935	3.86218005410462e-13	1	g7271
g7272	3.35838506504367	-0.580686190468636	0	0.999954093137728	40.8083339236985	8.78517348531958e-07	0	g7272
g7273	6.47595427975002	-7.31716441033277	-13.7924460830108	7.92397982597025e-14	255.225378518029	4.99687513468031e-15	-1	g7273
g7274	8.21696490548642	0.17890706890678	0	1	17.5000419976041	0.000285657178772712	0	g7274
g7275	4.37084500988978	-0.183007796978626	0	0.999999999999999	13.6051411555651	0.00103792493549608	0	g7275
g7276	4.6123473945256	-0.57016773787854	0	0.999996233200135	54.3721981517154	7.49505093820425e-08	0	g7276
g7277	1.49060934942751	-1.28420281347028	-1.57180955428467	0.0639953550195426	50.4440952294661	1.45910084245435e-07	0	g7277
g7278	7.25490798831899	0.340109328974748	0	0.999999999985132	31.6890546415504	6.26299203747903e-06	0	g7278
g7280	4.84882566610159	-0.253705527356477	0	0.999999999999999	33.0851800754434	4.54429393884297e-06	0	g7280
g7281	6.91993361454448	-0.181444355780632	0	0.999999999999986	10.846465819398	0.00283615724156393	0	g7281
g7282	10.9794617247568	3.06136532879387	6.03135013425582	1.09913052786537e-06	80.2323414282484	1.85771604140192e-09	1	g7282
g7283	12.315384486716	2.13222682575867	4.85855857585603	2.39365392795938e-05	83.7172225003083	1.2122738330045e-09	1	g7283
g7284	9.11561121992283	1.45842842668497	2.76602834183542	0.00513121435820819	77.4355545703141	2.64401933126892e-09	1	g7284
g7285	8.25092539430412	-0.441662759348089	0	0.999991282457564	17.1822066878142	0.000315811818885179	0	g7285
g7286	6.54135124207299	-0.676984258926908	0	0.993558763218564	31.2921782502754	6.87112016239678e-06	0	g7286
g7288	-1.46196874229441	0.0257864610472807	0	0.987843383859897	0.000556565851231863	0.981357043129008	0	g7288
g7289	3.52518069229981	-2.65326261301958	-9.58320878998953	2.35902605072524e-10	236.536783044747	1.23371242283417e-14	-1	g7289
g7291	6.95876917471409	-3.19170235079642	-13.0500573536565	2.82369144895577e-13	361.165668596969	7.49699119566765e-17	-1	g7291
g7292	3.95744983985801	-2.61272649163601	-7.6681134610795	1.838467254837e-08	154.327570080347	1.72647885880525e-12	-1	g7292
g7293	5.45642606476525	2.92161540086736	5.56077973302333	3.74776338383615e-06	71.4799984138192	5.79656163053705e-09	1	g7293
g7294	-0.626991999030455	-7.14701895931848	-8.9305538049943	9.88445134706192e-10	107.814592520567	8.80504450049878e-11	-1	g7294
g7296	3.15824722391207	0.815122504357798	0	0.823151659305991	17.3298848205721	0.000301393637679765	0	g7296
g7297	0.950000715770816	2.70070342497239	3.85503168660708	0.000337204431891423	37.4759388783079	1.74037510061593e-06	1	g7297
g7298	2.34576405748359	-0.589683744539368	0	0.923250141683478	4.4622012017357	0.0443343209847023	0	g7298
g7299	0.56773613448486	2.50798550001983	3.89699001394097	0.000302320842007213	42.006287182328	6.93010347018017e-07	1	g7299
g7300	1.78155066509764	2.49823484965885	4.03344479387699	0.000211676559420663	45.2333725408384	3.73485215834032e-07	1	g7300
g7301	1.96264605957551	-1.10021451759923	-0.29962027625618	0.383415692855388	10.8202142990667	0.0028646347787102	0	g7301
g7302	3.29119401817076	-2.05853345917839	-2.67073532866652	0.00641659644414521	26.9754304209696	1.97078725706347e-05	-1	g7302
g7304	1.14212840625425	1.64004922567303	3.1633233816981	0.00196070892473823	65.7013354031778	1.30251882322629e-08	1	g7304
g7305	6.28121346477403	0.180101181523735	0	0.999999997407572	3.48864607424154	0.0730119961700583	0	g7305
g7306	5.21805014978876	0.0730100210494333	0	1	3.581859307792	0.0695085254863769	0	g7306
g7307	1.73502345871184	-0.308993933577813	0	0.998539385825897	2.1530650547046	0.154184460567086	0	g7307
g7308	2.04985451116944	-0.199414571116549	0	0.999929581356709	1.22869304512911	0.277730314860837	0	g7308
g7309	6.62350196420583	-0.323935415846561	0	0.999999999999905	42.9752667785852	5.73820313670304e-07	0	g7309
g731	4.23890176487896	0.164063245388829	0	0.999999999999979	8.22040376577922	0.00806936405092835	0	g731
g7310	6.03754244099334	0.39580259443323	0	0.999999999994305	55.9014246496198	5.83488180533109e-08	0	g7310
g7311	6.14466250759951	-0.297337501221686	0	1	58.8980005418339	3.6209757547154e-08	0	g7311
g7312	4.19508421071841	-0.0792640055291551	0	0.999999999999999	2.04742276709107	0.164280543676067	0	g7312
g7313	4.3852437752057	-0.769316845882181	0	0.998729187633031	123.854054930731	1.97838679066706e-11	0	g7313
g7314	5.98092361244799	1.02812595929061	0.327056700991607	0.373111454002039	142.930221084052	4.07924178475808e-12	0	g7314
g7315	4.68840704854645	0.387344897879089	0	0.999999997757975	29.3354159921502	1.09600803645651e-05	0	g7315
g7316	3.97274543850464	-0.299486443052432	0	0.999999999808119	17.1252426403021	0.000321571115544255	0	g7316
g7317	4.87262806769569	0.74040682937569	0	0.997308215547846	74.9061587272026	3.66906428818936e-09	0	g7317
g7318	2.70526380562643	-0.544946582669981	0	0.997906934166791	14.1118753011296	0.000870612302526879	0	g7318
g7319	4.78916317582093	-0.100326791991875	0	0.999999097850701	0.461931729002945	0.502681964748571	0	g7319
g732	6.27995988595316	0.15061255059208	0	1	17.1243148046819	0.00032166585791422	0	g732
g7320	3.9338694645155	-0.0469003640600469	0	0.99999209095635	0.0645149984715085	0.80147926053999	0	g7320
g7321	1.57266824907906	0.824580704760122	0	0.855706471290608	25.9253782684527	2.58162622231996e-05	0	g7321
g7322	3.71527907794867	-0.526901034399395	0	0.999995857873942	37.8313431736908	1.61518020819478e-06	0	g7322
g7323	1.77930169092521	0.823034930964605	0	0.884665311008293	32.5738470635336	5.106094189791e-06	0	g7323
g7324	5.35532126387911	0.340155109810131	0	0.999988555815375	7.01330594174427	0.0135216176471662	0	g7324
g7325	4.75491564762801	0.583364186968178	0	0.999832579236184	33.3246959404498	4.30438203580034e-06	0	g7325
g7326	0.224665294481226	-0.700669726945122	0	0.668932129934104	0.456330249338668	0.505261245621863	0	g7326
g7327	6.40745432128118	-0.20391201185767	0	0.999999988175788	4.04589701356712	0.054667259236597	0	g7327
g7329	-0.0863044209982093	-1.12899126013756	-0.166493028608408	0.439878108150367	2.12350210498023	0.156933055170972	0	g7329
g7330	-1.43614970464993	-0.81859198378952	0	0.690583082928317	5.1607285916184	0.0315432146244297	0	g7330
g7332	7.8802878704423	1.83831909218271	5.63997589642896	3.04517634718138e-06	152.959895105502	1.90852424063874e-12	1	g7332
g7333	5.37958748406567	-1.43516132945476	-2.56086264980337	0.00827035772794156	71.3301980270181	5.91582375769585e-09	-1	g7333
g7334	0.629019971134861	0.411978120145645	0	0.999805766454701	8.1161937927544	0.00842891526942095	0	g7334
g7335	7.65296348517988	0.314784767310088	0	1	69.4610545284914	7.64808761661678e-09	0	g7335
g7336	8.94652039491571	-0.0538195444451421	0	1	1.19379299200555	0.284507868461251	0	g7336
g7337	5.99182329058333	-0.137220496416444	0	0.999999999999975	5.31464372648758	0.0293139258781583	0	g7337
g7338	-1.25968589226766	0.0979998425025983	0	0.996484878740609	0.0938876648885554	0.761712850815146	0	g7338
g7339	5.46935535556149	-0.198470425341451	0	1	20.3474025606871	0.000120312693066172	0	g7339
g734	3.63692146088126	0.393121412511394	0	0.999999996219297	29.1813008958749	1.13789747499773e-05	0	g734
g7340	6.28114369962164	-1.45793925603856	-4.83816649064842	2.52660114418463e-05	237.260111126957	1.18989123954132e-14	-1	g7340
g7341	6.22196114550698	-0.309866289336543	0	0.999854795605599	3.51732822035667	0.0719130478113273	0	g7341
g7342	5.03137043022774	-0.302108112828784	0	0.989078426835489	1.11192972857255	0.30128752358242	0	g7342
g7343	5.60795493161612	-0.0065886471434915	0	1	0.017860661569173	0.894705202418999	0	g7343
g7344	7.38964449783588	0.00833112691012694	0	1	0.0580838768882808	0.811425986038038	0	g7344
g7345	5.00622481210464	-0.0957448743003759	0	1	6.34735967383695	0.0181823046468044	0	g7345
g7346	-0.805492549127792	-1.78655094439395	-1.90553318192033	0.033868448789061	18.7331205331822	0.000194991061080635	0	g7346
g7347	6.18208764560036	-0.185521389657938	0	1	22.4264599863614	6.63106493704303e-05	0	g7347
g7348	-1.51069988187388	-2.38711552988253	-2.61774759383445	0.00725641091420026	20.2944434784371	0.000122198107815382	-1	g7348
g7349	1.64038978850219	0.11718485103275	0	0.970541976847309	0.051826888891816	0.821680989431481	0	g7349
g735	4.9718784780856	-8.76684277373989	-13.6807057660075	9.59243347681968e-14	238.459381651732	1.12088470747353e-14	-1	g735
g7351	5.12565535095924	0.216436020021023	0	0.999999999999746	13.1129359622783	0.00123424291105645	0	g7351
g7352	7.27615191519125	0.266272646043728	0	0.999999999422059	11.0776519016465	0.00259824072838011	0	g7352
g7353	2.35926476775388	-0.32840896278581	0	0.999999902717713	11.6711941762388	0.00208102623282183	0	g7353
g7354	0.5999925628911	0.342643925447777	0	0.852771227624538	0.230209557278401	0.635348531997695	0	g7354
g7355	4.18790143304966	-8.18618839078762	-17.4073402022828	3.18527046645484e-16	393.215933343817	2.63864777406357e-17	-1	g7355
g7356	1.82031391819373	-0.381475296351462	0	0.999964010023171	8.41946499439467	0.00742821853185331	0	g7356
g7357	1.32571210644039	-0.77135285618686	0	0.877939747031334	16.1581662829797	0.000438839365165423	0	g7357
g7358	4.29973181439293	-0.934088515679563	0	0.806052134908564	154.843123704905	1.662784887215e-12	0	g7358
g7359	2.52989455142994	-6.43231519599849	-5.76963622482491	2.18050293119625e-06	46.6725550916361	2.86120769355237e-07	-1	g7359
g7360	5.38452051783907	-0.333563299097603	0	0.999999998839186	19.654915672954	0.000147666077070561	0	g7360
g7361	1.42547664470094	-0.696152319566558	0	0.945377990446554	14.429700283392	0.000780734648530211	0	g7361
g7362	7.07167077212289	-5.44469551424968	-31.5052883684679	1.15318413092249e-22	1489.46424963505	1.26019385904503e-24	-1	g7362
g7363	8.69999195948141	-2.06260385145077	-9.9673055236893	1.04327515778573e-10	374.321195099265	4.83443494758176e-17	-1	g7363
g7364	4.19645245118749	-0.00933837689954853	0	0.999999999999998	0.0213190089962937	0.885030512678957	0	g7364
g7365	5.44988222024345	-0.205103074554289	0	0.999999999999979	14.174403956712	0.000852081526392075	0	g7365
g7366	8.29930255520818	0.464532638550388	0	0.99548376077011	5.98449676082565	0.0214470420070698	0	g7366
g737	5.60708308108955	-2.23447036873616	-13.0605363385372	2.77240096150383e-13	558.868824048187	3.3365388912587e-19	-1	g737
g7376	0.916828754590423	0.520255970580289	0	0.87812586131834	1.66630684041936	0.208025262755715	0	g7376
g7377	4.90480094711075	1.0513876465022	0.437621365258514	0.332623068593834	80.1687878738856	1.87247897788068e-09	0	g7377
g7378	1.90806161068724	0.672361100777943	0	0.984188076942601	21.7107960153811	8.11468371404508e-05	0	g7378
g738	3.46764756181169	-15.2020943713705	-19.0140018285736	3.8452538301159e-17	414.237224089757	1.38812618520766e-17	-1	g738
g7381	0.257126756114435	0.510458716027317	0	0.959221035336185	3.56732648676981	0.070041977000732	0	g7381
g7384	0.614974807224897	0.96207895095193	0	0.559317281021744	14.6181783929409	0.000732217545739679	0	g7384
g7385	6.65046206917325	-0.18280914661532	0	1	18.5752096023249	0.000204630143024615	0	g7385
g7386	6.30764603251629	-0.805211044456454	0	0.998889921213028	196.460211278719	1.08922171479678e-13	0	g7386
g7388	5.8749221928895	-0.990888882985581	0	0.560642737132473	280.859702083269	1.58812434993066e-15	0	g7388
g7389	5.69780092766623	-0.0809949802002814	0	1	5.23174216740929	0.0304921242447182	0	g7389
g739	3.08062023252485	-1.23912203007974	-2.31948578533308	0.0142102127632747	144.468249009743	3.62020830610851e-12	0	g739
g7390	4.37235920250219	0.224738987527728	0	1	25.105263700665	3.20058411197458e-05	0	g7390
g7391	5.7774217532408	-2.24214123191864	-7.88770876081911	1.08864523316029e-08	202.71491688739	7.56366197916707e-14	-1	g7391
g7394	5.39708292231771	-0.0437135958943848	0	1	0.624642022255904	0.436420966857152	0	g7394
g7395	7.50742056125759	-0.164311902430385	0	1	13.3818095919939	0.00112245330162154	0	g7395
g7396	2.59714966744864	0.0663468129678511	0	0.999998816751749	0.179112058906808	0.6755902408802	0	g7396
g7398	5.55090620591104	-0.559308524536076	0	0.99999999998899	197.547111591086	1.02158577513607e-13	0	g7398
g74	0.606298473893587	2.35079921605734	3.41002075008726	0.00105721672156476	35.2179050298357	2.82571472217318e-06	1	g74
g7400	6.41486150886021	-0.0817847342162024	0	0.999999999999999	2.15485029868787	0.154020326570979	0	g7400
g7401	4.60618246296417	-0.233175888627748	0	0.999999999999999	25.8393466059558	2.64004250998935e-05	0	g7401
g7404	6.84892923418965	0.886769572459588	0	0.805025758821961	46.8726653949435	2.7583225367654e-07	0	g7404
g7405	5.27446693698216	0.93229082492715	0	0.65612659050135	31.3126201038973	6.83828998687083e-06	0	g7405
g7409	1.83446041582665	2.0329438781328	4.43675402114213	7.31783975686554e-05	76.2479251412998	3.08056311888811e-09	1	g7409
g7410	2.01252460406671	-7.368867781141	-8.75789550025495	1.45754564637464e-09	102.677805959545	1.4759798525493e-10	-1	g7410
g7411	1.21759419922592	-4.49831893668936	-10.3755736486568	4.47363792627797e-11	177.994228951448	3.40587197507622e-13	-1	g7411
g7412	2.8273801271289	-4.08429901409047	-10.6622743354408	2.49892765288499e-11	199.352558629492	9.19023399081545e-14	-1	g7412
g7413	-0.567451993747131	0.965434850289878	0	0.540209893338928	8.10615271026492	0.00846447330812027	0	g7413
g7414	-1.50118879303447	0.828759230294346	0	0.695620970580077	6.28628057495569	0.0186912044895255	0	g7414
g7415	1.99433316533277	0.0889443405810488	0	0.999990894014159	0.257319214587097	0.616209997774697	0	g7415
g7417	-1.0893881921835	-1.88510231717824	-0.886764084201413	0.195450208640814	3.56696697989954	0.0700552320328494	0	g7417
g7419	-0.909277027853846	0.0418094284606088	0	0.98918726881728	0.00634235837495287	0.937129432750376	0	g7419
g7421	-1.07112349150348	0.528496249345861	0	0.748042337452983	0.334209453546169	0.568125515457763	0	g7421
g7422	2.68686016165717	1.06925529510937	0.139238692325357	0.445314749846688	4.62143365411841	0.0409761168767048	0	g7422
g7423	1.55989229945407	1.27925172488845	0.669081339241509	0.254652408241636	9.39459643508493	0.00499527819015654	0	g7423
g7424	1.59167659239008	0.0558364733401218	0	0.999999999524269	0.296831618917705	0.590482012556983	0	g7424
g7425	3.70640745435201	0.800740779845028	0	0.758103351380871	8.1475082854716	0.00831906661555024	0	g7425
g7426	2.17056564568525	1.86454107945939	4.16278037857878	0.000150751294122035	80.6008537415895	1.77454660867265e-09	1	g7426
g7427	3.69602771939267	-0.159841489341297	0	0.999999999999654	6.05584262492158	0.0207572869277855	0	g7427
g743	-0.190432248800215	-6.24952991331973	-10.6506391454698	2.55992855889115e-11	160.770074823226	1.08754778236781e-12	-1	g743
g7430	0.270548074134417	1.28716804348594	0.936914570976997	0.178678331255851	17.6359259163677	0.000273727939976298	0	g7430
g7431	1.25880517226202	2.197006355477	1.64525209688032	0.056012061080986	9.11873552571476	0.00558069822475042	0	g7431
g7434	-2.24987963706436	4.24272050597643	4.71251699206706	3.52735787772053e-05	38.0168096790127	1.55373086599164e-06	1	g7434
g7435	-0.271259919242886	5.66507957796024	6.04643824832942	1.05895842854744e-06	53.9129579804664	8.08804535928652e-08	1	g7435
