	A	Coef	t	P.value	F	F.p.value	Results	genes
g10328	5.52318691568941	-0.553506430646554	0	0.999959625901422	33.3915815582422	4.23985013200391e-06	0	g10328
g10329	6.64358748930856	-0.154842577670501	0	1	20.5632845419623	0.000112945665702394	0	g10329
g1033	6.76082471023331	-0.118804060715041	0	1	9.71436843387309	0.00439903377238066	0	g1033
g10330	3.147348502059	-0.482753301055239	0	0.999999808965826	39.295904662277	1.19276894100726e-06	0	g10330
g10331	6.55015839994558	-1.01349742731146	-0.12811398232994	0.44951839578649	92.5414646623608	4.36122959841227e-10	0	g10331
g10336	4.88220411573624	-0.511465155292883	0	0.999999989245578	68.2824580485129	9.01631158161362e-09	0	g10336
g10337	0.53206323627793	-2.62830347437264	-6.44849981846235	3.76599567884552e-07	108.342213212394	8.35952668899815e-11	-1	g10337
g10338	2.71747767745095	-0.725751968380244	0	0.996971706427605	62.4450024390083	2.1036791285715e-08	0	g10338
g10339	2.91644022526604	0.294706964351979	0	0.99932158935723	2.24285996078243	0.146180742114298	0	g10339
g1034	4.99885226047603	0.149972089958252	0	0.999999999778697	2.87614814461307	0.101750048902421	0	g1034
g10340	8.26094535923198	-0.529808370749102	0	0.999999850315288	58.9452823321799	3.59431596794368e-08	0	g10340
g10341	5.43521659372121	-0.093392697996868	0	1	4.67147130656722	0.039980220779063	0	g10341
g10342	3.7484866274617	-0.699632053345841	0	0.999899615513584	101.115891572094	1.73417047215333e-10	0	g10342
g10343	2.79220213549965	0.615646565848744	0	0.999801446421457	42.2472234403235	6.61070405602889e-07	0	g10343
g10344	5.0821136760177	-1.9823917471732	-4.01624295940311	0.000221426933250453	65.6824744730793	1.30607501037675e-08	-1	g10344
g10345	5.79813785079765	-0.814340838607753	0	0.938119444575257	48.6555922492472	1.99934197498758e-07	0	g10345
g10347	6.82808634522859	0.453322676677614	0	0.999999999995675	91.8405683984793	4.71663591693664e-10	0	g10347
g10349	4.37665060863178	1.19615829537964	0.802860643097648	0.214638238165466	23.9686897078754	4.33753405139782e-05	0	g10349
g1035	6.01751930531108	-0.65836952590778	0	0.972620228109811	15.0136321176008	0.000640696246205918	0	g1035
g10350	-1.32963800831269	0.162205030032114	0	0.922984132122302	0.0254589228803425	0.874452178366208	0	g10350
g10351	9.26185743170688	0.489497387331589	0	0.999999999932913	95.2598849604348	3.23255058561005e-10	0	g10351
g10352	3.53934295854689	-0.187755923566449	0	0.999999999999344	8.44948413753736	0.00733645401610474	0	g10352
g10353	7.60206474115543	-1.52541669322142	-4.77961487443899	2.95084317803195e-05	192.555116872065	1.37494954272343e-13	-1	g10353
g10354	4.87746381867189	-0.819848305189942	0	0.998073422613483	208.172063670585	5.54698783413961e-14	0	g10354
g10355	5.69438917107365	-1.04055012582871	-0.450837229503677	0.327907422530597	133.838525804214	8.45486562728105e-12	0	g10355
g10356	1.30351715997677	-0.41862887958252	0	0.965728342087055	1.86975660020115	0.183116453241319	0	g10356
g10359	4.45599442133377	0.13229320692863	0	1	7.37022716533763	0.0115768609886777	0	g10359
g1036	7.52643695093075	0.235314366971919	0	0.999999999998222	13.7025546923708	0.00100323732269566	0	g1036
g10360	4.84077416839072	-1.97720509961909	-5.4130000177075	5.52666008102352e-06	119.952154108338	2.80139731411448e-11	-1	g10360
g10361	6.28618496719968	-0.0562832056855527	0	1	2.78772370531455	0.106892266770431	0	g10361
g10362	6.32534720366104	-0.06905360645833	0	1	1.67217916686711	0.207249881630988	0	g10362
g10363	5.08169986885473	-0.133617694992996	0	0.99999999999992	4.51713625020777	0.0431421953861548	0	g10363
g10365	-1.95175322351511	1.86913632317437	2.15152397347003	0.0204113982581821	21.4091060194595	8.84425232294392e-05	0	g10365
g10366	-1.55469981605669	2.67498869120819	4.3958918926518	8.15274133930867e-05	49.2849305563438	1.78801163026516e-07	1	g10366
g10368	-1.21825968016302	2.3663593027322	4.76220845068528	3.09019844370657e-05	68.0218347468692	9.35312847689976e-09	1	g10368
g10369	-1.39193189441034	1.17555725521385	0.50390589515709	0.309269301583352	11.3854155512703	0.00231454056985169	0	g10369
g1037	-1.35993546723558	-0.158477648027025	0	0.999652684927583	0.521611305820613	0.476550531239534	0	g1037
g10371	7.08142044850166	-0.11783060148768	0	1	6.9331608058818	0.0140059122779407	0	g10371
g10373	-0.920508925649088	0.941688792472096	0	0.58826842347908	13.2429481138795	0.00117875145800442	0	g10373
g10374	5.53291389515169	-0.749391570091192	0	0.999663597154052	132.949746756452	9.09948105077838e-12	0	g10374
g10375	6.94594889309909	3.18196570820464	7.02581352170142	8.81909260107307e-08	104.975604775028	1.16849651283728e-10	1	g10375
g10376	5.65199974695364	3.19392501397896	7.00559203693302	9.27306079299817e-08	104.014900491506	1.28772897895088e-10	1	g10376
g10378	4.03822352846262	3.5486664665355	7.52641856631388	2.58664946291485e-08	109.819911560453	7.23600616590223e-11	1	g10378
g10379	2.35031819550167	-0.816521173953321	0	0.94710344699022	55.5753737170642	6.15237211710975e-08	0	g10379
g1038	2.24624418354287	-0.205258078181636	0	0.999999999814766	6.27104784587483	0.018820549858439	0	g1038
g10380	5.99572123175889	-0.0897572624146878	0	1	3.91251845886367	0.0585304030452973	0	g10380
g10381	3.74353438520347	0.494261344109272	0	0.994466514212914	7.13933715433936	0.0127967818201213	0	g10381
g10383	1.28702722204898	-1.96606247829757	-3.38846034688266	0.00111643252695745	47.5542149161009	2.4367500677888e-07	-1	g10383
g10384	6.24198812435521	1.80140868328682	4.16504578871901	0.000149855909420978	87.6508186393203	7.609924922149e-10	1	g10384
g10385	1.96088417106864	2.13599308848236	3.28507439176869	0.00144795279586775	38.1538814164118	1.50993587182817e-06	1	g10385
g10386	2.12984932964303	1.96627005605359	2.50472267756035	0.00939927070026877	25.9781717699725	2.54647019214054e-05	1	g10386
g10389	10.3625644691127	0.509693231702423	0	0.99999928488172	41.5125335078972	7.63780940826762e-07	0	g10389
g1039	0.716921466205678	0.172991314967807	0	0.990369190117788	0.263765552605136	0.611847778561253	0	g1039
g10390	4.94014145940048	0.509786916592409	0	0.999999126903752	40.5113307329839	9.32360321904041e-07	0	g10390
g10391	5.86347161777273	0.319780531064689	0	0.999999999999887	40.7632220032003	8.86475134644322e-07	0	g10391
g10398	6.65494350510346	-0.894669065953131	0	0.935640724396418	177.534089562345	3.50859458569498e-13	0	g10398
g104	2.12156861979498	-0.487569175276658	0	0.980179689033387	4.24485774997612	0.0494258655689866	0	g104
g1040	7.66943977168333	-1.34342542259357	-3.58144031382523	0.000683322081383402	196.280736119892	1.10084650542502e-13	-1	g1040
g10400	4.03595389988228	0.302725128481474	0	0.99999956815469	7.70803544743044	0.0100154581755992	0	g10400
g10409	-1.07765228069034	0.101499273517484	0	0.995403572258708	0.0932831712062732	0.762456720714706	0	g10409
g1041	3.72123172873204	0.173952502984203	0	0.999999999993936	5.74357033047549	0.0239698564163503	0	g1041
g10411	0.554282473821774	0.976675291074242	0	0.529868701931675	10.0371836628578	0.00387481644080726	0	g10411
g10412	-0.636548190992921	-0.633522723380228	0	0.957246345867063	9.54306974354709	0.00470816065094442	0	g10412
g10417	-0.485032746416923	1.42932498646873	1.7347252972427	0.0472687299328236	33.3542412281066	4.2757468825516e-06	0	g10417
g1042	5.65420163931482	-0.340567999922929	0	0.999999999999972	55.4866195175286	6.24198229263327e-08	0	g1042
g10421	5.58892106379121	-0.189743563359633	0	1	20.2550786534369	0.000123620209493774	0	g10421
g10422	5.38818629996042	1.22334747278858	2.51686126682394	0.00914370989950491	190.044859671856	1.60060441879472e-13	1	g10422
g10423	2.67133734966323	-0.374979292555976	0	0.999999186509125	13.6043696457529	0.00103820479047735	0	g10423
g10424	7.00782582060097	-1.25881516248408	-0.905147593844247	0.18681669633414	19.3813177706597	0.000160264238588772	0	g10424
g1043	6.12958213194553	0.018142963297846	0	1	0.134292578471648	0.716964132437482	0	g1043
g10437	1.83111945904131	-0.417627407415381	0	0.999997101231505	16.4673720729967	0.000396973371345195	0	g10437
g10438	1.49418953783732	3.56777896749762	6.87954795835831	1.26935246009828e-07	91.3693241395945	4.97305201963129e-10	1	g10438
g1044	8.29319890743727	-0.040791372640081	0	1	0.671076980778264	0.420063681687913	0	g1044
g10441	0.958342158714368	1.1349576407233	0.944188100196246	0.176848603591356	63.049463608167	1.92198455202563e-08	0	g10441
g10442	7.84714942987128	1.00718873528892	0.099671128608867	0.460681964738088	195.009373855537	1.18711778026913e-13	0	g10442
g10443	6.91032448286507	-1.55133363955118	-3.64166801190988	0.000585477222710774	104.998268961895	1.16583131299466e-10	-1	g10443
g1045	4.77087346285681	-0.222351123818068	0	0.999999999999992	18.889449485971	0.000185929892452965	0	g1045
g10456	1.09276829516083	-0.0563458807487063	0	0.999992981921305	0.0979247129570574	0.756811071620171	0	g10456
g10458	3.58219121144815	2.75398911393239	3.77818368490837	0.000411632699748422	35.191419721177	2.84213475363012e-06	1	g10458
g1046	8.58955884599479	0.465435224251204	0	0.999999999701875	68.052084936129	9.31334865660479e-09	0	g1046
g10460	-1.17933485195655	3.73956227024709	3.5842455736457	0.000679139728666557	23.9372745581499	4.37458643116485e-05	1	g10460
g10461	2.55272286438065	1.80017556045402	2.39999998128882	0.0118938965884362	29.1528913402728	1.14580609338243e-05	1	g10461
g10463	2.59119877434262	-0.350267101915967	0	0.998983343743827	3.41006964092617	0.0761217288737605	0	g10463
g10464	-1.07341281179168	1.97988611055174	1.6456651518713	0.0559035781660134	11.0563597137547	0.00261921952347033	0	g10464
g10466	-0.24497926455912	-7.58980142265307	-12.6730803759312	5.51186412464886e-13	213.049514893624	4.22988837806828e-14	-1	g10466
g10467	4.69862303441048	-0.127354822086238	0	1	8.01746738708108	0.00878574394282081	0	g10467
g10468	6.70397121457119	-0.526638239900815	0	0.999999998829899	97.033700364062	2.66842603942115e-10	0	g10468
g10469	4.13357612778312	0.137968106534348	0	1	7.84757600953115	0.00943905743294636	0	g10469
g1047	6.02770241085312	0.103845142484473	0	1	8.14953001383092	0.00831202849921041	0	g1047
g10470	8.25670165929189	2.42439698531222	5.54286952327527	3.928127060326e-06	89.0050585378806	6.50721917530731e-10	1	g10470
g10471	7.13449077088729	-0.441631661721803	0	0.984828380830526	3.27914275121599	0.0816443854619917	0	g10471
g10472	3.53174970530974	-4.35189800062867	-8.53164070583202	2.42917525415721e-09	122.698977096587	2.19085467775686e-11	-1	g10472
g10473	4.33235209529535	1.24711153162595	1.9961516656516	0.0282026010988084	101.487285371281	1.66865298601229e-10	0	g10473
g10474	3.87799705195701	-0.663267669500257	0	0.999193327279814	47.9766312557915	2.25788244640939e-07	0	g10474
g10475	7.52924779701332	-0.178016605570859	0	1	16.3512138940326	0.000412171466755345	0	g10475
g10477	-0.508936643616984	-0.647162364983777	0	0.887304073500797	5.18576347815524	0.031168147671917	0	g10477
g10478	-0.0728025288723613	0.966473173959904	0	0.548012325055316	12.3307571141801	0.00163397689120283	0	g10478
g10479	-1.24316780571521	0.0997995153543723	0	0.999387026548355	0.1567251466246	0.695394183063472	0	g10479
g1048	5.36718373698095	-0.0956578659677332	0	1	4.31221994647598	0.0477809877440531	0	g1048
g10480	2.9734537823926	-0.0735472138325015	0	0.999999999637061	0.552437573310079	0.463934613941615	0	g10480
g10489	6.28271508876357	-0.624712061251602	0	0.999993377514654	79.1440832547569	2.12879022297719e-09	0	g10489
g1049	5.06728988816343	0.303503929093498	0	0.999999999999142	29.3189342364609	1.10040745867386e-05	0	g1049
g10490	5.16220301965512	-0.0284343497359432	0	1	0.52387290880399	0.475605691804198	0	g10490
g10491	1.48771382208805	-0.611324262017885	0	0.836786108584087	2.47079409628009	0.127975297583446	0	g10491
g10492	3.14326267923503	-0.678370543889487	0	0.831053182921131	4.23884336697566	0.049575786959117	0	g10492
g10495	3.3480837536273	-0.175096198364791	0	0.999907817826552	0.851160779241595	0.364640138736318	0	g10495
g10497	-0.278148785112732	0.510530754211926	0	0.818969600760764	0.0705879199533075	0.79256151643824	0	g10497
g10498	2.65679855030765	1.53852712856716	1.92703400528927	0.0324409861328757	30.3091601138609	8.66920649553771e-06	0	g10498
g10499	5.03359938243493	-0.461227046488074	0	0.999406407071013	9.69036668540765	0.00444098418810816	0	g10499
g105	4.0037333354135	-0.567042510141596	0	0.958591908862735	5.57927508792465	0.0258777127910993	0	g105
g1050	2.94567278093544	-0.0486985640859525	0	0.999999999999994	0.614984647614846	0.439947943219393	0	g1050
g10506	-0.851658388755666	0.878679720187129	0	0.577336780636261	0.921437507636046	0.345870616126909	0	g10506
g10508	1.19138570855707	0.0437938159013913	0	0.994687796088884	0.0113521976325485	0.915960001180164	0	g10508
g1051	6.2497463683286	-0.00709252181654563	0	1	0.0591729735225084	0.809701802398748	0	g1051
g10511	-0.08525016528037	2.53974618382543	5.83245130517642	1.84204394142212e-06	92.5517432433308	4.35623715255e-10	1	g10511
g10512	0.0695323405943557	2.38806934160944	5.12106097294466	1.1943258307026e-05	77.6231808950462	2.5813721597654e-09	1	g10512
g10513	1.71644514203126	2.711884478165	5.72593599752463	2.43201369250087e-06	82.2785142983289	1.44344505753879e-09	1	g10513
g1052	6.44167930731847	-1.0641886415359	-0.789340209323409	0.218498210364717	171.25739056199	5.29852487338962e-13	0	g1052
g10523	-0.635509542432562	3.34684579577129	3.85468823390008	0.000337568834739846	30.2190504376661	8.85778840422531e-06	1	g10523
g10524	-1.01211182075517	3.12039914631645	3.65743314184162	0.000562285140708718	28.9692899966413	1.19836761389781e-05	1	g10524
g10525	-0.787060405324888	-0.07180037558203	0	0.988541507541695	0.0264436603152363	0.872068861283159	0	g10525
g10527	4.79743058676828	-1.34497574331676	-3.93778451778398	0.000271817626117338	235.697881955964	1.28672189652996e-14	-1	g10527
g10528	1.4298980524585	3.28619688914688	4.31742968701734	0.000100307773470614	38.5132747915579	1.40129935258808e-06	1	g10528
g1053	-0.9919836844963	-0.895994945421686	0	0.628318865268641	8.12547575045855	0.00839619060043828	0	g1053
g10533	5.88489569660833	0.0843579506478669	0	1	3.16406952225617	0.086878507106578	0	g10533
g10534	6.32261723223183	-0.718822281477819	0	0.996701141275303	56.9060982491676	4.96263025575774e-08	0	g10534
g10535	-2.53166180967248	-3.35955464980195	-6.75377326231198	1.73960910322145e-07	92.4690279049673	4.39658824653038e-10	-1	g10535
g10536	6.10924675500144	-0.483341454895979	0	0.961939220613049	2.98413202269151	0.0958531968878128	0	g10536
g1054	2.23615535067009	0.985795138975406	0	0.531173729641383	30.0384205568677	9.2492624031306e-06	0	g1054
g10540	-0.298851853797427	-0.792036718808601	0	0.891357273700378	23.1819928262378	5.37655513102558e-05	0	g10540
g10542	-0.804039938463975	1.42799285803715	1.77720917308682	0.0435713603228226	35.1605871836279	2.86137953975061e-06	0	g10542
g10544	2.71262035770348	2.97581434165647	5.35393217470965	6.45712782075371e-06	65.0227193227871	1.43729162142805e-08	1	g10544
g10545	-1.59318008330711	2.83177491148684	3.89288858596337	0.000305572943806427	36.2173938034734	2.27501332123551e-06	1	g10545
g10547	5.38601959770986	-0.532445064919345	0	0.999999994408779	86.5803220870147	8.62389059674201e-10	0	g10547
g10548	6.84680355197949	0.143633792768815	0	0.999999999999999	7.71645331429148	0.00997961637861074	0	g10548
g10549	3.40500536119934	-0.283474217078761	0	0.999999987723414	9.61336647237138	0.00457853165829306	0	g10549
g1055	1.90636533381871	0.967760200066352	0	0.560209417681764	21.0888951464762	9.69677402523654e-05	0	g1055
g10554	5.9995647064036	-0.502855688784984	0	0.999999810201244	46.1899295113686	3.12674875164842e-07	0	g10554
g10555	0.0614419978902485	-4.33676707871786	-6.90554138526159	1.18969007513864e-07	80.5519161227308	1.78535671260704e-09	-1	g10555
g10556	-0.498180042978236	-5.61790905198493	-9.05730434366548	7.438749196359e-10	121.410592862779	2.45719559722501e-11	-1	g10556
g10557	-0.39792811221904	-4.96095997890159	-6.98807267602584	9.68893973331691e-08	76.6029269884005	2.94246211060539e-09	-1	g10557
g10558	1.11826332496257	-0.517477424806936	0	0.990342038546425	7.14663479178479	0.0127561361751182	0	g10558
g10559	2.8567052877572	-1.06188291954805	-0.482631872645799	0.316682006352183	68.5872955448447	8.63883957115406e-09	0	g10559
g1056	3.92651145306803	-0.80152310261888	0	0.741232034053132	7.01823222694216	0.0134924545885067	0	g1056
g10561	-0.101674350868013	-0.408851714006834	0	0.990269389486658	2.96425754478354	0.09690829429747	0	g10561
g10562	-0.771680582488626	-0.163329536962481	0	0.997955345406591	0.372996576615417	0.546635940750678	0	g10562
g10563	5.90385944397821	1.96436926414141	6.64885976099959	2.26580102414837e-07	183.423039347214	2.41070851322027e-13	1	g10563
g10564	5.14994150809625	3.89259565832767	9.4589235854673	3.08427558472081e-10	162.026690676022	9.95661090111762e-13	1	g10564
g10565	1.64932598247968	-1.0282939389146	-0.184303275605675	0.427597110518116	44.8656368403863	4.00154698613838e-07	0	g10565
g10566	6.56620434540652	0.31894596950595	0	0.999999999999999	61.0916531216593	2.58113281330437e-08	0	g10566
g10567	5.28781403127024	1.22484396914181	1.20796754215471	0.118923764787371	43.3021619489843	5.38755343659536e-07	0	g10567
g10568	5.07618886944306	1.21384920006211	1.63750709617593	0.0567386620510534	86.3934056215121	8.81539862788986e-10	0	g10568
g1057	7.89542564211165	-0.0783660505864985	0	1	5.9407990963604	0.021881960026197	0	g1057
g10572	-1.58614829363012	-0.256408687051707	0	0.985534867604766	0.629944663380824	0.434503269135069	0	g10572
